50.8,16.7,0.3,16.6,15.1,75.9,25.5,50.8,0.2,12.6,2011.612222,2021.957508,2020.62306,2025.452681,2000.615285,2027.321588,2021.481679,2017.314471,1989.04599,0,9,7,4,5,5,5,0,6,7,1,259172.1,376.811429
50.6,0.3,0.3,0.6,25.3,60.5,8.5,51.1,8.8,25,2017.073855,2011.908997,2022.118406,0,2018.277891,2016.869513,2014.610976,2014.365213,2011.717452,2026.697634,9,7,4,5,5,5,9,8,7,0,256523.4,2502.681485
5.7,0.4,42,0.4,25.5,43.4,0.4,48.2,24.5,31.8,2016.970473,2040.4537,2022.378152,2725.659407,2030.434495,2037.243646,2019.662576,2021.942682,2016.921903,2025.940596,8,4,5,9,5,7,9,8,7,2,251827.5,0
0.9,51.3,6.8,25.7,4.9,58.1,19.6,11.1,5,17.2,2043.613106,2009.340211,2042.712618,0,1213.061691,0,2012.120619,2038.930383,2031.452186,2003.383999,5,6,5,9,1,3,9,3,5,1,261916.2,-31869164121
0.6,23.8,0.3,59.4,0.2,46.4,61.4,45.2,0.2,20,2017.14973,1998.11371,2025.00906,2021.280251,2024.187149,2002.340803,2011.903879,2017.346435,2011.607004,2011.029802,9,7,5,3,6,6,7,5,9,6,260561.4,0
0.9,0.3,0.3,50.5,9,50.7,54.5,51.3,0.1,25.3,2017.13446,1992.047915,1997.297198,2025.464703,2042.853429,2021.964054,2001.899415,2032.55341,2019.653835,2037.897218,9,7,5,3,6,4,7,5,9,6,256044,0
22.7,23.6,0.3,12.5,25.3,63.1,48,27.4,0.2,4.7,2027.461248,2008.837149,2004.256429,2021.509737,2012.355663,2009.142189,2020.489382,2044.747112,2030.767191,0,5,7,0,5,6,4,5,1,6,6,263297.7,978.765827
51.3,16.1,24.6,25,44.3,53,32.3,4.6,0.1,24.4,2014.08707,2042.719444,2010.022696,2002.338074,2014.35972,2017.202032,2024.430039,2050.510978,2020.698483,2017.091773,9,4,0,5,6,4,5,2,3,9,267874.8,0
50.8,24.1,91.5,51,32,25.5,8.2,15.9,0.2,25.9,2022.221231,2027.259781,2032.443812,2016.682557,2024.169418,2047.263924,2002.17052,2008.803487,2008.722707,2012.12006,9,4,0,7,1,5,2,2,3,9,265665.9,0
50.9,73.7,20.8,16.9,25.3,38.4,13.8,40,11.4,3.9,2001.81862,2022.271702,2020.906413,2005.332513,2012.066778,2037.674229,2016.898501,2004.337323,1981.619521,2022.25799,7,4,0,1,1,5,8,6,7,5,267780.6,0
50.8,65.4,0.3,67.7,4.6,16.9,25.9,40.9,20.5,10.5,1963.3629,2024.673699,2000.185861,2020.090102,1998.915695,2009.421439,2016.860799,2014.360657,2013.902707,1974.422384,3,9,0,1,7,8,8,6,7,3,266463.9,0
91.3,17,0.2,55.8,51.2,0.3,22.2,51.2,14.4,1.7,1965.663515,2012.200401,2014.278664,2014.112051,2006.886279,2004.296612,2013.546562,2011.926232,2007.114732,2004.379524,0,4,0,4,7,6,4,8,7,3,267052.8,0
